tract_geoid,economic_coverage,economic_score,education_score,education_coverage,health_coverage,health_score,housing_coverage,housing_score,safety_env_coverage,safety_env_score,mobility_connectivity_coverage,mobility_connectivity_score,youth_supports_coverage,youth_supports_score,yoi_raw_0_1,yoi_0_100,service_count,services_per_10k,total_population
06073016502,1.0,0.06772633033863162,0.5,0.0,1.0,0.13314897745932228,1.0,0.20724137931034486,0.0,,1.0,0.10326826256293342,1.0,0.2311603495772775,,,5,6.223549912870301,8034
06073017104,1.0,0.650310988251555,0.5,0.0,1.0,0.530226831684512,1.0,0.6751724137931034,0.0,,1.0,0.6877932934359267,1.0,0.4702077989930654,,,7,18.676627534685164,3748
06073003214,1.0,0.6378714581893573,0.5,0.0,1.0,0.42924147430417026,1.0,0.2913793103448276,0.0,,1.0,0.3850301605395649,1.0,0.01826327538709984,,,0,0.0,4587
06073003301,1.0,0.1012439530062198,0.5,0.0,1.0,0.29989401403194504,1.0,0.11775862068965515,0.0,,1.0,0.3843865773724708,1.0,0.6294148380355278,,,10,29.958058717795087,3338
06073003301,1.0,0.1012439530062198,0.5,0.0,1.0,0.29989401403194504,1.0,0.11775862068965515,0.0,,1.0,0.3843865773724708,1.0,0.6294148380355278,,,10,29.958058717795087,3338
06073003301,1.0,0.1012439530062198,0.5,0.0,1.0,0.29989401403194504,1.0,0.11775862068965515,0.0,,1.0,0.3843865773724708,1.0,0.6294148380355278,,,10,29.958058717795087,3338
06073003301,1.0,0.1012439530062198,0.5,0.0,1.0,0.29989401403194504,1.0,0.11775862068965515,0.0,,1.0,0.3843865773724708,1.0,0.6294148380355278,,,10,29.958058717795087,3338
06073003303,1.0,0.1337249481686248,0.5,0.0,1.0,0.24241861064745082,1.0,0.09310344827586209,0.0,,1.0,0.24818276812007223,1.0,0.10854635698679586,,,2,5.039052658100277,3969
06073003303,1.0,0.1337249481686248,0.5,0.0,1.0,0.24241861064745082,1.0,0.09310344827586209,0.0,,1.0,0.24818276812007223,1.0,0.10854635698679586,,,2,5.039052658100277,3969
06073003303,1.0,0.1337249481686248,0.5,0.0,1.0,0.24241861064745082,1.0,0.09310344827586209,0.0,,1.0,0.24818276812007223,1.0,0.10854635698679586,,,2,5.039052658100277,3969
06073003303,1.0,0.1337249481686248,0.5,0.0,1.0,0.24241861064745082,1.0,0.09310344827586209,0.0,,1.0,0.24818276812007223,1.0,0.10854635698679586,,,2,5.039052658100277,3969
06073003403,1.0,0.13752591568762962,0.5,0.0,1.0,0.2470405352223534,1.0,0.07586206896551723,0.0,,1.0,0.3711000284981476,1.0,0.41938159019663723,,,6,16.299918500407497,3681
06073008506,1.0,0.2757429163787146,0.5,0.0,1.0,0.460749094166022,1.0,0.4517241379310345,0.0,,1.0,0.46019877457965236,1.0,0.055132516386434884,,,1,2.4485798237022527,4084
06073008507,1.0,0.33724948168624735,0.5,0.0,1.0,0.3553158544694595,1.0,0.3760344827586207,0.0,,1.0,0.2581773059751116,1.0,0.5043958392704474,,,11,15.16822945394374,7252
06073008509,1.0,0.6015894955079475,0.5,0.0,1.0,0.4164500807447516,1.0,0.4427586206896552,0.0,,1.0,0.23980953738007027,1.0,0.5409475634083785,,,11,16.946541364966876,6491
06073008510,1.0,0.44920525224602625,0.5,0.0,1.0,0.4659227971610416,1.0,0.42051724137931035,0.0,,1.0,0.26510781799183053,1.0,0.20018428802127863,,,4,6.978367062107466,5732
06073008512,1.0,0.44505874222529374,0.5,0.0,1.0,0.5752556012430621,1.0,0.6386206896551725,0.0,,1.0,0.6311161774484658,1.0,0.5995872518286312,,,10,24.73410833539451,4043
06073017108,1.0,0.6720801658604008,0.5,0.0,1.0,0.6177194018103108,1.0,0.8046551724137931,0.0,,1.0,0.7157561508501947,1.0,0.16540277381970173,,,3,6.918819188191882,4336
06073017303,1.0,0.6914305459571528,0.5,0.0,1.0,0.6738551886984488,1.0,0.8394827586206897,0.0,,1.0,0.8319915455495392,1.0,0.18092001519901207,,,3,8.375209380234505,3582
06073003404,1.0,0.650310988251555,0.5,0.0,1.0,0.18245531897569517,1.0,0.04758620689655174,0.0,,1.0,0.11418637788543745,1.0,0.6328234539754916,,,12,26.115342763873773,4595
06073003501,1.0,0.06772633033863162,0.5,0.0,1.0,0.12623654819579586,1.0,0.024655172413793114,0.0,,1.0,0.34385437446565975,1.0,0.058925619834710743,,,1,2.78473962684489,3591
06073003502,1.0,0.03939184519695926,0.5,0.0,1.0,0.08298131335748891,1.0,0.016896551724137954,0.0,,1.0,0.3330018048826826,1.0,0.370071245369051,,,6,12.889366272824919,4655
06073003502,1.0,0.03939184519695926,0.5,0.0,1.0,0.08298131335748891,1.0,0.016896551724137954,0.0,,1.0,0.3330018048826826,1.0,0.370071245369051,,,6,12.889366272824919,4655
06073003502,1.0,0.03939184519695926,0.5,0.0,1.0,0.08298131335748891,1.0,0.016896551724137954,0.0,,1.0,0.3330018048826826,1.0,0.370071245369051,,,6,12.889366272824919,4655
06073003502,1.0,0.03939184519695926,0.5,0.0,1.0,0.08298131335748891,1.0,0.016896551724137954,0.0,,1.0,0.3330018048826826,1.0,0.370071245369051,,,6,12.889366272824919,4655
06073003502,1.0,0.03939184519695926,0.5,0.0,1.0,0.08298131335748891,1.0,0.016896551724137954,0.0,,1.0,0.3330018048826826,1.0,0.370071245369051,,,6,12.889366272824919,4655
06073003502,1.0,0.03939184519695926,0.5,0.0,1.0,0.08298131335748891,1.0,0.016896551724137954,0.0,,1.0,0.3330018048826826,1.0,0.370071245369051,,,6,12.889366272824919,4655
06073003502,1.0,0.03939184519695926,0.5,0.0,1.0,0.08298131335748891,1.0,0.016896551724137954,0.0,,1.0,0.3330018048826826,1.0,0.370071245369051,,,6,12.889366272824919,4655
06073003502,1.0,0.03939184519695926,0.5,0.0,1.0,0.08298131335748891,1.0,0.016896551724137954,0.0,,1.0,0.3330018048826826,1.0,0.370071245369051,,,6,12.889366272824919,4655
06073003502,1.0,0.03939184519695926,0.5,0.0,1.0,0.08298131335748891,1.0,0.016896551724137954,0.0,,1.0,0.3330018048826826,1.0,0.370071245369051,,,6,12.889366272824919,4655
06073003602,1.0,0.1427090532135452,0.5,0.0,1.0,0.23543276472743555,1.0,0.07741379310344826,0.0,,1.0,0.4196575472594281,1.0,0.41524365916215444,,,6,16.133369185264858,3719
06073003602,1.0,0.1427090532135452,0.5,0.0,1.0,0.23543276472743555,1.0,0.07741379310344826,0.0,,1.0,0.4196575472594281,1.0,0.41524365916215444,,,6,16.133369185264858,3719
06073003602,1.0,0.1427090532135452,0.5,0.0,1.0,0.23543276472743555,1.0,0.07741379310344826,0.0,,1.0,0.4196575472594281,1.0,0.41524365916215444,,,6,16.133369185264858,3719
06073003602,1.0,0.1427090532135452,0.5,0.0,1.0,0.23543276472743555,1.0,0.07741379310344826,0.0,,1.0,0.4196575472594281,1.0,0.41524365916215444,,,6,16.133369185264858,3719
06073003602,1.0,0.1427090532135452,0.5,0.0,1.0,0.23543276472743555,1.0,0.07741379310344826,0.0,,1.0,0.4196575472594281,1.0,0.41524365916215444,,,6,16.133369185264858,3719
06073003602,1.0,0.1427090532135452,0.5,0.0,1.0,0.23543276472743555,1.0,0.07741379310344826,0.0,,1.0,0.4196575472594281,1.0,0.41524365916215444,,,6,16.133369185264858,3719
06073003602,1.0,0.1427090532135452,0.5,0.0,1.0,0.23543276472743555,1.0,0.07741379310344826,0.0,,1.0,0.4196575472594281,1.0,0.41524365916215444,,,6,16.133369185264858,3719
06073003602,1.0,0.1427090532135452,0.5,0.0,1.0,0.23543276472743555,1.0,0.07741379310344826,0.0,,1.0,0.4196575472594281,1.0,0.41524365916215444,,,6,16.133369185264858,3719
06073003602,1.0,0.1427090532135452,0.5,0.0,1.0,0.23543276472743555,1.0,0.07741379310344826,0.0,,1.0,0.4196575472594281,1.0,0.41524365916215444,,,6,16.133369185264858,3719
06073003603,1.0,0.13061506565307535,0.5,0.0,1.0,0.24064704365644804,1.0,0.05206896551724138,0.0,,1.0,0.3459409138406004,1.0,0.1280291156074855,,,2,6.297229219143577,3176
06073008513,1.0,0.7360055286800277,0.5,0.0,1.0,0.6570070838252656,1.0,0.7001724137931035,0.0,,1.0,0.7353308159969603,1.0,0.8451576897501663,,,17,58.43932622894466,2909
06073008513,1.0,0.7360055286800277,0.5,0.0,1.0,0.6570070838252656,1.0,0.7001724137931035,0.0,,1.0,0.7353308159969603,1.0,0.8451576897501663,,,17,58.43932622894466,2909
06073008513,1.0,0.7360055286800277,0.5,0.0,1.0,0.6570070838252656,1.0,0.7001724137931035,0.0,,1.0,0.7353308159969603,1.0,0.8451576897501663,,,17,58.43932622894466,2909
06073008513,1.0,0.7360055286800277,0.5,0.0,1.0,0.6570070838252656,1.0,0.7001724137931035,0.0,,1.0,0.7353308159969603,1.0,0.8451576897501663,,,17,58.43932622894466,2909
06073008600,1.0,0.2975120939875605,0.5,0.0,1.0,0.30614433633242405,1.0,0.21344827586206894,0.0,,1.0,0.24688467749596277,1.0,0.7198033627814192,,,19,29.35269581337865,6473
06073008600,1.0,0.2975120939875605,0.5,0.0,1.0,0.30614433633242405,1.0,0.21344827586206894,0.0,,1.0,0.24688467749596277,1.0,0.7198033627814192,,,19,29.35269581337865,6473
06073008600,1.0,0.2975120939875605,0.5,0.0,1.0,0.30614433633242405,1.0,0.21344827586206894,0.0,,1.0,0.24688467749596277,1.0,0.7198033627814192,,,19,29.35269581337865,6473
06073008600,1.0,0.2975120939875605,0.5,0.0,1.0,0.30614433633242405,1.0,0.21344827586206894,0.0,,1.0,0.24688467749596277,1.0,0.7198033627814192,,,19,29.35269581337865,6473
06073008600,1.0,0.2975120939875605,0.5,0.0,1.0,0.30614433633242405,1.0,0.21344827586206894,0.0,,1.0,0.24688467749596277,1.0,0.7198033627814192,,,19,29.35269581337865,6473
06073008600,1.0,0.2975120939875605,0.5,0.0,1.0,0.30614433633242405,1.0,0.21344827586206894,0.0,,1.0,0.24688467749596277,1.0,0.7198033627814192,,,19,29.35269581337865,6473
06073008600,1.0,0.2975120939875605,0.5,0.0,1.0,0.30614433633242405,1.0,0.21344827586206894,0.0,,1.0,0.24688467749596277,1.0,0.7198033627814192,,,19,29.35269581337865,6473
06073008600,1.0,0.2975120939875605,0.5,0.0,1.0,0.30614433633242405,1.0,0.21344827586206894,0.0,,1.0,0.24688467749596277,1.0,0.7198033627814192,,,19,29.35269581337865,6473
06073008600,1.0,0.2975120939875605,0.5,0.0,1.0,0.30614433633242405,1.0,0.21344827586206894,0.0,,1.0,0.24688467749596277,1.0,0.7198033627814192,,,19,29.35269581337865,6473
06073008701,1.0,0.2069799585348998,0.5,0.0,1.0,0.6068531938281154,1.0,0.4077586206896551,0.0,,1.0,0.5586489503182293,1.0,0.6840303505272157,,,12,36.144578313253014,3320
06073008701,1.0,0.2069799585348998,0.5,0.0,1.0,0.6068531938281154,1.0,0.4077586206896551,0.0,,1.0,0.5586489503182293,1.0,0.6840303505272157,,,12,36.144578313253014,3320
06073008701,1.0,0.2069799585348998,0.5,0.0,1.0,0.6068531938281154,1.0,0.4077586206896551,0.0,,1.0,0.5586489503182293,1.0,0.6840303505272157,,,12,36.144578313253014,3320
06073008701,1.0,0.2069799585348998,0.5,0.0,1.0,0.6068531938281154,1.0,0.4077586206896551,0.0,,1.0,0.5586489503182293,1.0,0.6840303505272157,,,12,36.144578313253014,3320
06073008702,1.0,0.16897028334485142,0.5,0.0,1.0,0.2794703415706551,1.0,0.30603448275862066,0.0,,1.0,0.34403201291916025,1.0,0.6924249548779329,,,15,28.735632183908045,5220
06073017305,1.0,0.6914305459571528,0.5,0.0,1.0,0.7469865244473395,1.0,0.9806896551724138,0.0,,1.0,0.9567687850289731,1.0,0.12354635698679586,,,2,5.980861244019138,3344
06073018621,1.0,0.6199032480995162,0.5,0.0,1.0,0.33643752798925214,1.0,0.2477586206896552,0.0,,1.0,0.5666291441056331,1.0,0.1900980811247269,,,2,10.10611419909045,1979
06073009108,1.0,0.6268140981340704,0.5,0.0,1.0,0.5355852298172047,1.0,0.576896551724138,0.0,,1.0,0.7621093378930369,1.0,0.08099458535195211,,,1,4.844961240310077,2064
06073017069,1.0,0.9623358673116793,0.5,0.0,1.0,0.8883251910054417,1.0,0.9491379310344827,0.0,,1.0,0.9495269307495013,1.0,0.15492566733162344,,,2,8.557980316645272,2337
06073003800,1.0,0.9965445749827229,0.5,0.0,1.0,0.32231581375782,1.0,0.0,0.0,,1.0,0.0010330578512396937,1.0,0.01826327538709984,,,0,0.0,8774
06073003901,1.0,0.12266758811333789,0.5,0.0,1.0,0.1972173594430648,1.0,0.03413793103448276,0.0,,1.0,0.19596418732782372,1.0,0.0537532060416073,,,1,2.282583884957772,4381
06073003902,1.0,0.2667588113337941,0.5,0.0,1.0,0.24539924547761535,1.0,0.06327586206896552,0.0,,1.0,0.2524608150470219,1.0,0.5558174218675787,,,9,21.141649048625794,4257
06073003902,1.0,0.2667588113337941,0.5,0.0,1.0,0.24539924547761535,1.0,0.06327586206896552,0.0,,1.0,0.2524608150470219,1.0,0.5558174218675787,,,9,21.141649048625794,4257
06073003902,1.0,0.2667588113337941,0.5,0.0,1.0,0.24539924547761535,1.0,0.06327586206896552,0.0,,1.0,0.2524608150470219,1.0,0.5558174218675787,,,9,21.141649048625794,4257
06073003902,1.0,0.2667588113337941,0.5,0.0,1.0,0.24539924547761535,1.0,0.06327586206896552,0.0,,1.0,0.2524608150470219,1.0,0.5558174218675787,,,9,21.141649048625794,4257
06073003902,1.0,0.2667588113337941,0.5,0.0,1.0,0.24539924547761535,1.0,0.06327586206896552,0.0,,1.0,0.2524608150470219,1.0,0.5558174218675787,,,9,21.141649048625794,4257
06073003902,1.0,0.2667588113337941,0.5,0.0,1.0,0.24539924547761535,1.0,0.06327586206896552,0.0,,1.0,0.2524608150470219,1.0,0.5558174218675787,,,9,21.141649048625794,4257
06073003902,1.0,0.2667588113337941,0.5,0.0,1.0,0.24539924547761535,1.0,0.06327586206896552,0.0,,1.0,0.2524608150470219,1.0,0.5558174218675787,,,9,21.141649048625794,4257
06073003902,1.0,0.2667588113337941,0.5,0.0,1.0,0.24539924547761535,1.0,0.06327586206896552,0.0,,1.0,0.2524608150470219,1.0,0.5558174218675787,,,9,21.141649048625794,4257
06073003902,1.0,0.2667588113337941,0.5,0.0,1.0,0.24539924547761535,1.0,0.06327586206896552,0.0,,1.0,0.2524608150470219,1.0,0.5558174218675787,,,9,21.141649048625794,4257
06073004000,1.0,0.0746371803731859,0.5,0.0,1.0,0.13515009024413413,1.0,0.007931034482758614,0.0,,1.0,0.2271069630474019,1.0,0.6807328773629714,,,13,31.317754757889666,4151
06073004000,1.0,0.0746371803731859,0.5,0.0,1.0,0.13515009024413413,1.0,0.007931034482758614,0.0,,1.0,0.2271069630474019,1.0,0.6807328773629714,,,13,31.317754757889666,4151
06073004000,1.0,0.0746371803731859,0.5,0.0,1.0,0.13515009024413413,1.0,0.007931034482758614,0.0,,1.0,0.2271069630474019,1.0,0.6807328773629714,,,13,31.317754757889666,4151
06073004000,1.0,0.0746371803731859,0.5,0.0,1.0,0.13515009024413413,1.0,0.007931034482758614,0.0,,1.0,0.2271069630474019,1.0,0.6807328773629714,,,13,31.317754757889666,4151
06073004000,1.0,0.0746371803731859,0.5,0.0,1.0,0.13515009024413413,1.0,0.007931034482758614,0.0,,1.0,0.2271069630474019,1.0,0.6807328773629714,,,13,31.317754757889666,4151
06073004000,1.0,0.0746371803731859,0.5,0.0,1.0,0.13515009024413413,1.0,0.007931034482758614,0.0,,1.0,0.2271069630474019,1.0,0.6807328773629714,,,13,31.317754757889666,4151
06073004000,1.0,0.0746371803731859,0.5,0.0,1.0,0.13515009024413413,1.0,0.007931034482758614,0.0,,1.0,0.2271069630474019,1.0,0.6807328773629714,,,13,31.317754757889666,4151
06073004000,1.0,0.0746371803731859,0.5,0.0,1.0,0.13515009024413413,1.0,0.007931034482758614,0.0,,1.0,0.2271069630474019,1.0,0.6807328773629714,,,13,31.317754757889666,4151
06073004000,1.0,0.0746371803731859,0.5,0.0,1.0,0.13515009024413413,1.0,0.007931034482758614,0.0,,1.0,0.2271069630474019,1.0,0.6807328773629714,,,13,31.317754757889666,4151
06073004000,1.0,0.0746371803731859,0.5,0.0,1.0,0.13515009024413413,1.0,0.007931034482758614,0.0,,1.0,0.2271069630474019,1.0,0.6807328773629714,,,13,31.317754757889666,4151
06073004000,1.0,0.0746371803731859,0.5,0.0,1.0,0.13515009024413413,1.0,0.007931034482758614,0.0,,1.0,0.2271069630474019,1.0,0.6807328773629714,,,13,31.317754757889666,4151
06073004000,1.0,0.0746371803731859,0.5,0.0,1.0,0.13515009024413413,1.0,0.007931034482758614,0.0,,1.0,0.2271069630474019,1.0,0.6807328773629714,,,13,31.317754757889666,4151
06073004000,1.0,0.0746371803731859,0.5,0.0,1.0,0.13515009024413413,1.0,0.007931034482758614,0.0,,1.0,0.2271069630474019,1.0,0.6807328773629714,,,13,31.317754757889666,4151
06073004000,1.0,0.0746371803731859,0.5,0.0,1.0,0.13515009024413413,1.0,0.007931034482758614,0.0,,1.0,0.2271069630474019,1.0,0.6807328773629714,,,13,31.317754757889666,4151
06073004000,1.0,0.0746371803731859,0.5,0.0,1.0,0.13515009024413413,1.0,0.007931034482758614,0.0,,1.0,0.2271069630474019,1.0,0.6807328773629714,,,13,31.317754757889666,4151
06073004000,1.0,0.0746371803731859,0.5,0.0,1.0,0.13515009024413413,1.0,0.007931034482758614,0.0,,1.0,0.2271069630474019,1.0,0.6807328773629714,,,13,31.317754757889666,4151
06073008800,1.0,0.09813407049067036,0.5,0.0,1.0,0.33219802141432236,1.0,0.2037931034482759,0.0,,1.0,0.11686829106108104,1.0,0.19397739146955448,,,4,6.38060296698038,6269
06073008901,1.0,0.5331720801658604,0.5,0.0,1.0,0.49053237253864207,1.0,0.4606896551724138,0.0,,1.0,0.25617364871283366,1.0,0.4961622494537855,,,9,16.059957173447536,5604
06073013317,1.0,0.6199032480995162,0.5,0.0,1.0,0.5883215948106228,1.0,0.3617241379310345,0.0,,1.0,0.20137883537570056,1.0,0.6119879832810867,,,23,13.594184053431055,16919
06073018201,1.0,0.21216309606081551,0.5,0.0,1.0,0.3401233562675569,1.0,0.3162068965517241,0.0,,1.0,0.5794172128811628,1.0,0.3842637978531396,,,5,16.534391534391535,3024
06073018101,1.0,0.6015894955079475,0.5,0.0,1.0,0.4493920395174314,1.0,0.49051724137931035,0.0,,1.0,0.5673299610525315,1.0,0.1864372565783224,,,3,8.782201405152225,3416
06073017202,1.0,0.9654457498272287,0.5,0.0,1.0,0.8131571876399463,1.0,0.9924137931034482,0.0,,1.0,0.9870817896836706,1.0,0.3247131186472879,,,3,18.12688821752266,1655
06073018302,1.0,0.2667588113337941,0.5,0.0,1.0,0.38284146887595166,1.0,0.4136206896551724,0.0,,1.0,0.6903685760425573,1.0,0.26527049491783034,,,2,15.83531274742676,1263
06073017068,1.0,0.7698686938493435,0.5,0.0,1.0,0.801780319993486,1.0,0.6656896551724139,0.0,,1.0,0.564015388999715,1.0,0.8015203761755485,,,20,42.22972972972973,4736
06073013325,1.0,0.21492743607463716,0.5,0.0,1.0,0.32321214835321416,1.0,0.1924137931034483,0.0,,1.0,0.157677400968937,1.0,0.0904429087109338,,,2,3.4698126301179735,5764
06073013318,1.0,0.95922598479613,0.5,0.0,1.0,0.6194043887147336,1.0,0.36517241379310345,0.0,,1.0,0.20792580982236153,1.0,0.33365607485513443,,,7,9.106283335501496,7687
06073001301,1.0,0.5812024879060125,0.5,0.0,1.0,0.6471043846435697,1.0,0.5355172413793103,0.0,,1.0,0.5380561888477249,1.0,0.30432221905576134,,,4,14.74382602285293,2713
06073015407,1.0,0.014167242570836236,0.5,0.0,1.0,0.0755465537597199,1.0,0.14862068965517244,0.0,,1.0,0.42894936829106106,1.0,0.4242091764035338,,,6,16.542597187758478,3627
06073008367,1.0,0.2975120939875605,0.5,0.0,1.0,0.5259509560449999,1.0,0.3829310344827586,0.0,,1.0,0.6111387384819986,1.0,0.631483803552769,,,10,30.193236714975846,3312
06073008367,1.0,0.2975120939875605,0.5,0.0,1.0,0.5259509560449999,1.0,0.3829310344827586,0.0,,1.0,0.6111387384819986,1.0,0.631483803552769,,,10,30.193236714975846,3312
06073008367,1.0,0.2975120939875605,0.5,0.0,1.0,0.5259509560449999,1.0,0.3829310344827586,0.0,,1.0,0.6111387384819986,1.0,0.631483803552769,,,10,30.193236714975846,3312
06073008367,1.0,0.2975120939875605,0.5,0.0,1.0,0.5259509560449999,1.0,0.3829310344827586,0.0,,1.0,0.6111387384819986,1.0,0.631483803552769,,,10,30.193236714975846,3312
06073010017,1.0,0.5494125777470629,0.5,0.0,1.0,0.4486178398404104,1.0,0.28620689655172415,0.0,,1.0,0.17153605015673978,1.0,0.7511655742376746,,,21,31.910044066251327,6581
06073010017,1.0,0.5494125777470629,0.5,0.0,1.0,0.4486178398404104,1.0,0.28620689655172415,0.0,,1.0,0.17153605015673978,1.0,0.7511655742376746,,,21,31.910044066251327,6581
06073010017,1.0,0.5494125777470629,0.5,0.0,1.0,0.4486178398404104,1.0,0.28620689655172415,0.0,,1.0,0.17153605015673978,1.0,0.7511655742376746,,,21,31.910044066251327,6581
06073010017,1.0,0.5494125777470629,0.5,0.0,1.0,0.4486178398404104,1.0,0.28620689655172415,0.0,,1.0,0.17153605015673978,1.0,0.7511655742376746,,,21,31.910044066251327,6581
06073010017,1.0,0.5494125777470629,0.5,0.0,1.0,0.4486178398404104,1.0,0.28620689655172415,0.0,,1.0,0.17153605015673978,1.0,0.7511655742376746,,,21,31.910044066251327,6581
06073010017,1.0,0.5494125777470629,0.5,0.0,1.0,0.4486178398404104,1.0,0.28620689655172415,0.0,,1.0,0.17153605015673978,1.0,0.7511655742376746,,,21,31.910044066251327,6581
06073010017,1.0,0.5494125777470629,0.5,0.0,1.0,0.4486178398404104,1.0,0.28620689655172415,0.0,,1.0,0.17153605015673978,1.0,0.7511655742376746,,,21,31.910044066251327,6581
06073010017,1.0,0.5494125777470629,0.5,0.0,1.0,0.4486178398404104,1.0,0.28620689655172415,0.0,,1.0,0.17153605015673978,1.0,0.7511655742376746,,,21,31.910044066251327,6581
06073010017,1.0,0.5494125777470629,0.5,0.0,1.0,0.4486178398404104,1.0,0.28620689655172415,0.0,,1.0,0.17153605015673978,1.0,0.7511655742376746,,,21,31.910044066251327,6581
06073007304,1.0,0.16378714581893572,0.5,0.0,1.0,0.5010828617568429,1.0,0.5212068965517241,0.0,,1.0,0.544579652322599,1.0,0.058235964662296955,,,1,2.7624309392265194,3620
06073005602,1.0,0.2857636489288182,0.5,0.0,1.0,0.6119561264232111,1.0,0.5596551724137931,0.0,,1.0,0.7353977866438681,1.0,0.6890932839365441,,,9,42.51299008030231,2117
06073005602,1.0,0.2857636489288182,0.5,0.0,1.0,0.6119561264232111,1.0,0.5596551724137931,0.0,,1.0,0.7353977866438681,1.0,0.6890932839365441,,,9,42.51299008030231,2117
06073005602,1.0,0.2857636489288182,0.5,0.0,1.0,0.6119561264232111,1.0,0.5596551724137931,0.0,,1.0,0.7353977866438681,1.0,0.6890932839365441,,,9,42.51299008030231,2117
06073005602,1.0,0.2857636489288182,0.5,0.0,1.0,0.6119561264232111,1.0,0.5596551724137931,0.0,,1.0,0.7353977866438681,1.0,0.6890932839365441,,,9,42.51299008030231,2117
06073005602,1.0,0.2857636489288182,0.5,0.0,1.0,0.6119561264232111,1.0,0.5596551724137931,0.0,,1.0,0.7353977866438681,1.0,0.6890932839365441,,,9,42.51299008030231,2117
06073005602,1.0,0.2857636489288182,0.5,0.0,1.0,0.6119561264232111,1.0,0.5596551724137931,0.0,,1.0,0.7353977866438681,1.0,0.6890932839365441,,,9,42.51299008030231,2117
06073005602,1.0,0.2857636489288182,0.5,0.0,1.0,0.6119561264232111,1.0,0.5596551724137931,0.0,,1.0,0.7353977866438681,1.0,0.6890932839365441,,,9,42.51299008030231,2117
06073005602,1.0,0.2857636489288182,0.5,0.0,1.0,0.6119561264232111,1.0,0.5596551724137931,0.0,,1.0,0.7353977866438681,1.0,0.6890932839365441,,,9,42.51299008030231,2117
06073005602,1.0,0.2857636489288182,0.5,0.0,1.0,0.6119561264232111,1.0,0.5596551724137931,0.0,,1.0,0.7353977866438681,1.0,0.6890932839365441,,,9,42.51299008030231,2117
06073005602,1.0,0.2857636489288182,0.5,0.0,1.0,0.6119561264232111,1.0,0.5596551724137931,0.0,,1.0,0.7353977866438681,1.0,0.6890932839365441,,,9,42.51299008030231,2117
06073005602,1.0,0.2857636489288182,0.5,0.0,1.0,0.6119561264232111,1.0,0.5596551724137931,0.0,,1.0,0.7353977866438681,1.0,0.6890932839365441,,,9,42.51299008030231,2117
06073005602,1.0,0.2857636489288182,0.5,0.0,1.0,0.6119561264232111,1.0,0.5596551724137931,0.0,,1.0,0.7353977866438681,1.0,0.6890932839365441,,,9,42.51299008030231,2117
06073005602,1.0,0.2857636489288182,0.5,0.0,1.0,0.6119561264232111,1.0,0.5596551724137931,0.0,,1.0,0.7353977866438681,1.0,0.6890932839365441,,,9,42.51299008030231,2117
06073005602,1.0,0.2857636489288182,0.5,0.0,1.0,0.6119561264232111,1.0,0.5596551724137931,0.0,,1.0,0.7353977866438681,1.0,0.6890932839365441,,,9,42.51299008030231,2117
06073021306,1.0,0.4246717346233587,0.5,0.0,1.0,0.5308013407699927,1.0,0.43982758620689655,0.0,,1.0,0.5533606440581362,1.0,0.05099458535195212,,,1,1.9727756954034326,5069
