tract_geoid,poverty_rate,uninsured_rate,mental_distress,poor_physical_health,crime_rate,services_per_10k,service_count
06073005801,0.35519125683060104,0.6979591836734693,0.29047619047619044,0.9408163265306122,0.4993197278911564,0.4897959183673469,0.20013568521031208
06073004102,0.004098360655737654,0.1891156462585034,0.11088435374149663,0.27210884353741494,0.4993197278911564,0.18095238095238095,0.11397557666214382
06073000902,0.21106557377049184,0.4931972789115646,0.4387755102040817,0.6129251700680272,0.4993197278911564,0.31564625850340133,0.20013568521031208
06073004101,0.6290983606557377,0.319047619047619,0.20612244897959187,0.6537414965986394,0.4993197278911564,0.7755102040816326,0.7734056987788331
06073005202,0.042349726775956276,0.44217687074829937,0.20612244897959187,0.47346938775510206,0.4993197278911564,0.08571428571428572,0.11397557666214382
06073001202,0.18715846994535523,0.5659863945578232,0.31564625850340133,0.8503401360544218,0.4993197278911564,0.13741496598639455,0.11397557666214382
06073000901,0.2452185792349727,0.5074829931972789,0.4571428571428572,0.891156462585034,0.4993197278911564,0.03605442176870748,0.03595658073270014
06073019109,0.39617486338797814,0.47006802721088436,0.3952380952380953,0.4442176870748299,0.4993197278911564,0.3904761904761905,0.39009497964721845
06073017111,0.9480874316939891,0.9639455782312926,0.9013605442176871,0.7448979591836735,0.4993197278911564,0.18231292517006803,0.20013568521031208
06073017059,0.39617486338797814,0.85578231292517,0.9795918367346939,0.291156462585034,0.4993197278911564,0.03605442176870748,0.03595658073270014
06073021402,0.22404371584699456,0.5768707482993197,0.3795918367346939,0.5136054421768708,0.4993197278911564,0.1346938775510204,0.11397557666214382
06073020042,0.8579234972677596,0.7149659863945579,0.8945578231292517,0.36462585034013606,0.4993197278911564,0.7156462585034014,0.7347354138398915
06073017112,0.912568306010929,0.9469387755102041,0.8319727891156463,0.8646258503401361,0.4993197278911564,0.17142857142857143,0.11397557666214382
06073020031,0.41666666666666663,0.8061224489795918,0.7142857142857143,0.6129251700680272,0.4993197278911564,0.25170068027210885,0.39009497964721845
06073017113,0.9754098360655737,0.6517006802721088,0.6020408163265306,0.8068027210884354,0.4993197278911564,0.145578231292517,0.20013568521031208
06073013323,0.7937158469945356,0.4258503401360544,0.7013605442176871,0.7115646258503401,0.4993197278911564,0.41360544217687073,0.6383989145183175
06073020043,0.4972677595628415,0.8904761904761904,0.763265306122449,0.891156462585034,0.4993197278911564,0.38095238095238093,0.48575305291723203
06073016618,0.8640710382513661,0.6217687074829932,0.5360544217687075,0.4850340136054422,0.4993197278911564,0.03605442176870748,0.03595658073270014
06073020110,0.33606557377049184,0.4571428571428572,0.5027210884353741,0.3789115646258503,0.4993197278911564,0.17551020408163265,0.39009497964721845
06073001802,0.3025956284153005,0.435374149659864,0.2578231292517007,0.7312925170068028,0.4993197278911564,0.7877551020408163,0.6913161465400272
06073005302,0.6693989071038251,0.24489795918367352,0.6020408163265306,0.4591836734693877,0.4993197278911564,0.40816326530612246,0.39009497964721845
06073001302,0.5102459016393442,0.5768707482993197,0.3517006802721089,0.9272108843537414,0.4993197278911564,0.3877551020408163,0.2944369063772049
06073001201,0.3592896174863388,0.44217687074829937,0.2387755102040816,0.7448979591836735,0.4993197278911564,0.03605442176870748,0.03595658073270014
06073021305,0.9713114754098361,0.6836734693877551,0.6020408163265306,0.47346938775510206,0.4993197278911564,0.5891156462585034,0.5739484396200815
06073021101,0.13729508196721307,0.22176870748299315,0.22857142857142854,0.09183673469387754,0.4993197278911564,0.9102040816326531,0.9355495251017639
06073013322,0.9863387978142076,0.5292517006802722,0.8319727891156463,0.8775510204081632,0.4993197278911564,0.27755102040816326,0.2944369063772049
06073015706,0.029371584699453557,0.0931972789115646,0.02517006802721089,0.0013605442176870541,0.4993197278911564,0.15510204081632653,0.11397557666214382
06073015705,0.11202185792349728,0.1891156462585034,0.036054421768707434,0.036054421768707434,0.4993197278911564,0.18503401360544217,0.20013568521031208
06073015408,0.5887978142076502,0.5074829931972789,0.4571428571428572,0.24965986394557826,0.4993197278911564,0.308843537414966,0.2944369063772049
06073013425,0.9050546448087432,0.4775510204081632,0.9088435374149659,0.7605442176870748,0.4993197278911564,0.710204081632653,0.39009497964721845
06073021001,0.657103825136612,0.35510204081632657,0.7292517006802721,0.08163265306122447,0.4993197278911564,0.9795918367346939,0.89280868385346
06073013423,0.9665300546448088,0.5435374149659864,0.8421768707482993,0.8238095238095238,0.4993197278911564,0.673469387755102,0.5739484396200815
06073013320,0.8442622950819672,0.4163265306122449,0.6333333333333333,0.8238095238095238,0.4993197278911564,0.3074829931972789,0.48575305291723203
06073013424,0.8879781420765027,0.3857142857142857,0.680952380952381,0.5993197278911564,0.4993197278911564,0.7537414965986394,0.89280868385346
